CAT,Day_of_month,Month_of_year,Day_Segment,Longitude,Latitude,Year,Count
VIOLENCE,22,9,2,-122.407,37.756,1,1
VIOLENCE,22,9,2,-122.407,37.781,1,1
VIOLENCE,22,9,2,-122.403,37.775,1,1
VIOLENCE,22,9,2,-122.402,37.789,1,1
VIOLENCE,22,9,2,-122.399,37.747,1,1
VIOLENCE,22,9,2,-122.394,37.733,1,1
VIOLENCE,22,10,0,-122.507,37.774,2,2
VIOLENCE,22,10,0,-122.482,37.757,1,1
VIOLENCE,22,10,0,-122.466,37.764,5,5
VIOLENCE,22,10,0,-122.444,37.775,1,1
VIOLENCE,22,10,0,-122.438,37.771,1,1
VIOLENCE,22,10,0,-122.438,37.784,1,1
VIOLENCE,22,10,0,-122.434,37.735,1,1
VIOLENCE,22,10,0,-122.432,37.721,2,2
VIOLENCE,22,10,0,-122.427,37.781,1,1
VIOLENCE,22,10,0,-122.425,37.745,1,1
VIOLENCE,22,10,0,-122.416,37.782,1,1
VIOLENCE,22,10,0,-122.416,37.786,1,1
VIOLENCE,22,10,0,-122.416,37.787,1,1
VIOLENCE,22,10,0,-122.415,37.786,1,1
VIOLENCE,22,10,0,-122.413,37.769,1,1
VIOLENCE,22,10,0,-122.413,37.783,1,1
VIOLENCE,22,10,0,-122.412,37.785,2,2
VIOLENCE,22,10,0,-122.408,37.789,1,1
VIOLENCE,22,10,0,-122.407,37.785,1,1
VIOLENCE,22,10,0,-122.406,37.753,1,1
VIOLENCE,22,10,0,-122.403,37.775,1,1
VIOLENCE,22,10,0,-122.399,37.797,1,1
VIOLENCE,22,10,0,-122.397,37.764,1,1
VIOLENCE,22,10,1,-122.502,37.775,1,1
VIOLENCE,22,10,1,-122.493,37.753,1,1
VIOLENCE,22,10,1,-122.479,37.749,1,1
VIOLENCE,22,10,1,-122.475,37.721,1,1
VIOLENCE,22,10,1,-122.473,37.786,1,1
VIOLENCE,22,10,1,-122.445,37.723,1,1
VIOLENCE,22,10,1,-122.438,37.781,1,1
VIOLENCE,22,10,1,-122.428,37.785,1,1
VIOLENCE,22,10,1,-122.423,37.76,2,2
VIOLENCE,22,10,1,-122.417,37.764,2,2
VIOLENCE,22,10,1,-122.415,37.77,1,1
VIOLENCE,22,10,1,-122.415,37.795,2,2
VIOLENCE,22,10,1,-122.414,37.782,1,1
VIOLENCE,22,10,1,-122.412,37.784,1,1
VIOLENCE,22,10,1,-122.408,37.784,1,1
VIOLENCE,22,10,1,-122.407,37.757,1,1
VIOLENCE,22,10,1,-122.396,37.755,3,3
VIOLENCE,22,10,2,-122.475,37.724,1,1
VIOLENCE,22,10,2,-122.471,37.782,1,1
VIOLENCE,22,10,2,-122.465,37.781,1,1
VIOLENCE,22,10,2,-122.462,37.783,1,1
VIOLENCE,22,10,2,-122.451,37.77,1,1
VIOLENCE,22,10,2,-122.445,37.725,1,1
VIOLENCE,22,10,2,-122.439,37.779,1,1
VIOLENCE,22,10,2,-122.433,37.78,1,1
VIOLENCE,22,10,2,-122.427,37.781,1,1
VIOLENCE,22,10,2,-122.424,37.796,1,1
VIOLENCE,22,10,2,-122.42,37.789,1,1
VIOLENCE,22,10,2,-122.418,37.77,1,1
VIOLENCE,22,10,2,-122.417,37.786,3,3
VIOLENCE,22,10,2,-122.415,37.778,1,1
VIOLENCE,22,10,2,-122.413,37.796,1,1
VIOLENCE,22,10,2,-122.41,37.766,1,1
VIOLENCE,22,10,2,-122.408,37.762,1,1
VIOLENCE,22,10,2,-122.407,37.79,1,1
VIOLENCE,22,10,2,-122.406,37.778,1,1
VIOLENCE,22,10,2,-122.404,37.782,1,1
VIOLENCE,22,10,2,-122.401,37.786,1,1
VIOLENCE,22,10,2,-122.4,37.732,1,1
VIOLENCE,22,10,2,-122.395,37.787,4,4
VIOLENCE,22,10,2,-122.392,37.775,1,1
VIOLENCE,22,11,0,-122.507,37.762,2,2
VIOLENCE,22,11,0,-122.499,37.764,1,1
VIOLENCE,22,11,0,-122.464,37.78,1,1
VIOLENCE,22,11,0,-122.446,37.798,1,1
VIOLENCE,22,11,0,-122.441,37.724,3,3
VIOLENCE,22,11,0,-122.441,37.727,2,2
VIOLENCE,22,11,0,-122.439,37.763,1,1
VIOLENCE,22,11,0,-122.439,37.774,1,1
VIOLENCE,22,11,0,-122.438,37.778,1,1
VIOLENCE,22,11,0,-122.429,37.769,1,1
VIOLENCE,22,11,0,-122.424,37.782,1,1
VIOLENCE,22,11,0,-122.421,37.791,2,2
VIOLENCE,22,11,0,-122.414,37.78,1,1
VIOLENCE,22,11,0,-122.413,37.78,1,1
VIOLENCE,22,11,0,-122.412,37.786,1,1
VIOLENCE,22,11,0,-122.408,37.784,1,1
VIOLENCE,22,11,0,-122.407,37.756,1,1
VIOLENCE,22,11,0,-122.405,37.716,1,1
VIOLENCE,22,11,0,-122.403,37.775,1,1
VIOLENCE,22,11,0,-122.4,37.778,1,1
VIOLENCE,22,11,1,-122.482,37.787,1,1
VIOLENCE,22,11,1,-122.459,37.777,1,1
VIOLENCE,22,11,1,-122.457,37.723,1,1
VIOLENCE,22,11,1,-122.447,37.782,1,1
VIOLENCE,22,11,1,-122.438,37.775,2,2
VIOLENCE,22,11,1,-122.434,37.763,1,1
VIOLENCE,22,11,1,-122.433,37.783,1,1
VIOLENCE,22,11,1,-122.42,37.763,1,1
VIOLENCE,22,11,1,-122.419,37.756,1,1
VIOLENCE,22,11,1,-122.419,37.762,1,1
VIOLENCE,22,11,1,-122.416,37.786,1,1
VIOLENCE,22,11,1,-122.416,37.794,1,1
VIOLENCE,22,11,1,-122.411,37.787,1,1
VIOLENCE,22,11,1,-122.404,37.752,1,1
VIOLENCE,22,11,1,-122.403,37.775,1,1
VIOLENCE,22,11,1,-122.403,37.792,1,1
VIOLENCE,22,11,1,-122.4,37.778,1,1
VIOLENCE,22,11,1,-122.397,37.752,4,4
VIOLENCE,22,11,2,-122.501,37.763,1,1
VIOLENCE,22,11,2,-122.488,37.764,3,3
VIOLENCE,22,11,2,-122.481,37.777,1,1
VIOLENCE,22,11,2,-122.461,37.783,1,1
VIOLENCE,22,11,2,-122.439,37.759,1,1
VIOLENCE,22,11,2,-122.432,37.722,1,1
VIOLENCE,22,11,2,-122.431,37.782,1,1
VIOLENCE,22,11,2,-122.424,37.785,1,1
VIOLENCE,22,11,2,-122.421,37.744,1,1
VIOLENCE,22,11,2,-122.419,37.778,1,1
VIOLENCE,22,11,2,-122.418,37.766,1,1
VIOLENCE,22,11,2,-122.417,37.764,1,1
VIOLENCE,22,11,2,-122.416,37.752,2,2
VIOLENCE,22,11,2,-122.41,37.769,1,1
VIOLENCE,22,11,2,-122.41,37.784,1,1
VIOLENCE,22,11,2,-122.408,37.769,1,1
VIOLENCE,22,11,2,-122.408,37.78,1,1
VIOLENCE,22,11,2,-122.406,37.78,1,1
VIOLENCE,22,11,2,-122.406,37.79,1,1
VIOLENCE,22,11,2,-122.403,37.731,1,1
VIOLENCE,22,11,2,-122.403,37.775,1,1
VIOLENCE,22,11,2,-122.402,37.779,1,1
VIOLENCE,22,11,2,-122.401,37.787,1,1
VIOLENCE,22,11,2,-122.398,37.73,1,1
VIOLENCE,22,11,2,-122.395,37.789,1,1
VIOLENCE,22,12,0,-122.499,37.758,2,2
VIOLENCE,22,12,0,-122.448,37.781,1,1
VIOLENCE,22,12,0,-122.446,37.785,1,1
VIOLENCE,22,12,0,-122.435,37.762,1,1
VIOLENCE,22,12,0,-122.429,37.764,1,1
VIOLENCE,22,12,0,-122.429,37.771,1,1
VIOLENCE,22,12,0,-122.425,37.785,1,1
VIOLENCE,22,12,0,-122.424,37.743,1,1
VIOLENCE,22,12,0,-122.422,37.742,1,1
VIOLENCE,22,12,0,-122.422,37.77,2,2
VIOLENCE,22,12,0,-122.418,37.749,1,1
VIOLENCE,22,12,0,-122.413,37.775,1,1
VIOLENCE,22,12,0,-122.408,37.781,1,1
VIOLENCE,22,12,0,-122.405,37.73,1,1
VIOLENCE,22,12,0,-122.405,37.766,1,1
VIOLENCE,22,12,0,-122.404,37.721,2,2
VIOLENCE,22,12,0,-122.404,37.728,1,1
VIOLENCE,22,12,0,-122.404,37.791,1,1
VIOLENCE,22,12,0,-122.403,37.768,2,2
VIOLENCE,22,12,0,-122.403,37.775,1,1
VIOLENCE,22,12,0,-122.401,37.795,1,1
VIOLENCE,22,12,0,-122.396,37.754,2,2
VIOLENCE,22,12,0,-122.395,37.784,1,1
VIOLENCE,22,12,1,-122.479,37.749,1,1
VIOLENCE,22,12,1,-122.455,37.722,2,2
VIOLENCE,22,12,1,-122.445,37.716,1,1
VIOLENCE,22,12,1,-122.445,37.788,1,1
VIOLENCE,22,12,1,-122.439,37.799,1,1
VIOLENCE,22,12,1,-122.437,37.76,1,1
VIOLENCE,22,12,1,-122.429,37.768,1,1
VIOLENCE,22,12,1,-122.421,37.748,1,1
VIOLENCE,22,12,1,-122.421,37.756,2,2
VIOLENCE,22,12,1,-122.42,37.751,1,1
VIOLENCE,22,12,1,-122.419,37.759,5,5
VIOLENCE,22,12,1,-122.417,37.787,1,1
VIOLENCE,22,12,1,-122.416,37.777,1,1
VIOLENCE,22,12,1,-122.414,37.782,1,1
VIOLENCE,22,12,1,-122.413,37.784,1,1
VIOLENCE,22,12,1,-122.406,37.795,2,2
VIOLENCE,22,12,1,-122.405,37.73,1,1
VIOLENCE,22,12,1,-122.405,37.794,1,1
VIOLENCE,22,12,1,-122.404,37.792,1,1
VIOLENCE,22,12,1,-122.402,37.79,1,1
VIOLENCE,22,12,2,-122.481,37.78,1,1
VIOLENCE,22,12,2,-122.467,37.783,1,1
VIOLENCE,22,12,2,-122.449,37.77,1,1
VIOLENCE,22,12,2,-122.434,37.724,3,3
VIOLENCE,22,12,2,-122.434,37.762,1,1
VIOLENCE,22,12,2,-122.434,37.763,1,1
VIOLENCE,22,12,2,-122.433,37.761,1,1
VIOLENCE,22,12,2,-122.423,37.787,1,1
VIOLENCE,22,12,2,-122.421,37.711,1,1
VIOLENCE,22,12,2,-122.42,37.748,1,1
VIOLENCE,22,12,2,-122.42,37.772,1,1
VIOLENCE,22,12,2,-122.418,37.768,2,2
VIOLENCE,22,12,2,-122.417,37.762,1,1
VIOLENCE,22,12,2,-122.417,37.79,3,3
VIOLENCE,22,12,2,-122.416,37.749,1,1
VIOLENCE,22,12,2,-122.416,37.759,1,1
VIOLENCE,22,12,2,-122.414,37.788,1,1
VIOLENCE,22,12,2,-122.413,37.74,1,1
VIOLENCE,22,12,2,-122.412,37.783,1,1
VIOLENCE,22,12,2,-122.408,37.784,1,1
VIOLENCE,22,12,2,-122.406,37.732,1,1
VIOLENCE,22,12,2,-122.403,37.713,2,2
VIOLENCE,22,12,2,-122.403,37.775,1,1
VIOLENCE,22,12,2,-122.402,37.788,1,1
VIOLENCE,22,12,2,-122.399,37.792,1,1
VIOLENCE,22,12,2,-122.398,37.751,1,1
VIOLENCE,22,12,2,-122.397,37.786,1,1
VIOLENCE,22,12,2,-122.396,37.783,3,3
VIOLENCE,22,12,2,-122.395,37.725,1,1
VIOLENCE,23,1,0,-122.502,37.778,1,1
VIOLENCE,23,1,0,-122.457,37.708,1,1
VIOLENCE,23,1,0,-122.454,37.766,1,1
VIOLENCE,23,1,0,-122.452,37.709,1,1
VIOLENCE,23,1,0,-122.45,37.773,1,1
VIOLENCE,23,1,0,-122.448,37.769,1,1
VIOLENCE,23,1,0,-122.446,37.767,1,1
VIOLENCE,23,1,0,-122.444,37.755,1,1
VIOLENCE,23,1,0,-122.441,37.716,1,1
VIOLENCE,23,1,0,-122.432,37.78,1,1
VIOLENCE,23,1,0,-122.432,37.79,1,1
VIOLENCE,23,1,0,-122.427,37.769,1,1
VIOLENCE,23,1,0,-122.423,37.779,1,1
VIOLENCE,23,1,0,-122.421,37.712,4,4
VIOLENCE,23,1,0,-122.419,37.765,2,2
VIOLENCE,23,1,0,-122.417,37.772,1,1
VIOLENCE,23,1,0,-122.416,37.765,1,1
VIOLENCE,23,1,0,-122.416,37.781,1,1
VIOLENCE,23,1,0,-122.413,37.777,1,1
VIOLENCE,23,1,0,-122.413,37.778,1,1
VIOLENCE,23,1,0,-122.412,37.759,2,2
VIOLENCE,23,1,0,-122.412,37.785,1,1
VIOLENCE,23,1,0,-122.411,37.757,1,1
VIOLENCE,23,1,0,-122.41,37.757,1,1
VIOLENCE,23,1,0,-122.41,37.782,2,2
VIOLENCE,23,1,0,-122.41,37.786,2,2
VIOLENCE,23,1,0,-122.409,37.753,1,1
VIOLENCE,23,1,0,-122.407,37.756,1,1
VIOLENCE,23,1,0,-122.405,37.776,1,1
VIOLENCE,23,1,0,-122.404,37.784,1,1
VIOLENCE,23,1,0,-122.403,37.775,2,2
VIOLENCE,23,1,0,-122.403,37.786,1,1
VIOLENCE,23,1,0,-122.398,37.765,1,1
VIOLENCE,23,1,0,-122.398,37.772,1,1
VIOLENCE,23,1,0,-122.397,37.793,1,1
VIOLENCE,23,1,0,-122.396,37.779,1,1
VIOLENCE,23,1,0,-122.395,37.762,1,1
VIOLENCE,23,1,1,-122.506,37.739,1,1
VIOLENCE,23,1,1,-122.505,37.749,1,1
VIOLENCE,23,1,1,-122.492,37.745,1,1
VIOLENCE,23,1,1,-122.481,37.744,1,1
VIOLENCE,23,1,1,-122.47,37.711,3,3
VIOLENCE,23,1,1,-122.447,37.773,1,1
VIOLENCE,23,1,1,-122.447,37.782,1,1
VIOLENCE,23,1,1,-122.445,37.77,1,1
VIOLENCE,23,1,1,-122.437,37.722,2,2
VIOLENCE,23,1,1,-122.433,37.784,1,1
VIOLENCE,23,1,1,-122.425,37.773,1,1
VIOLENCE,23,1,1,-122.423,37.736,1,1
VIOLENCE,23,1,1,-122.42,37.725,2,2
VIOLENCE,23,1,1,-122.42,37.759,1,1
VIOLENCE,23,1,1,-122.42,37.775,1,1
VIOLENCE,23,1,1,-122.42,37.781,1,1
VIOLENCE,23,1,1,-122.419,37.748,1,1
VIOLENCE,23,1,1,-122.418,37.752,1,1
VIOLENCE,23,1,1,-122.417,37.712,1,1
VIOLENCE,23,1,1,-122.416,37.768,1,1
VIOLENCE,23,1,1,-122.415,37.776,1,1
VIOLENCE,23,1,1,-122.415,37.784,1,1
VIOLENCE,23,1,1,-122.413,37.753,1,1
VIOLENCE,23,1,1,-122.413,37.796,1,1
VIOLENCE,23,1,1,-122.412,37.777,1,1
VIOLENCE,23,1,1,-122.412,37.782,2,2
VIOLENCE,23,1,1,-122.408,37.784,1,1
VIOLENCE,23,1,1,-122.407,37.796,1,1
VIOLENCE,23,1,1,-122.404,37.788,1,1
VIOLENCE,23,1,1,-122.402,37.768,1,1
VIOLENCE,23,1,1,-122.402,37.778,2,2
VIOLENCE,23,1,1,-122.402,37.787,1,1
VIOLENCE,23,1,1,-122.399,37.781,1,1
VIOLENCE,23,1,1,-122.397,37.754,1,1
VIOLENCE,23,1,1,-122.397,37.762,1,1
VIOLENCE,23,1,1,-122.396,37.721,3,3
VIOLENCE,23,1,1,-122.396,37.754,2,2
VIOLENCE,23,1,2,-122.492,37.745,1,1
VIOLENCE,23,1,2,-122.481,37.721,1,1
VIOLENCE,23,1,2,-122.475,37.781,1,1
VIOLENCE,23,1,2,-122.461,37.714,1,1
VIOLENCE,23,1,2,-122.46,37.777,1,1
VIOLENCE,23,1,2,-122.448,37.736,1,1
VIOLENCE,23,1,2,-122.443,37.772,2,2
VIOLENCE,23,1,2,-122.442,37.718,1,1
VIOLENCE,23,1,2,-122.434,37.724,1,1
VIOLENCE,23,1,2,-122.434,37.763,1,1
VIOLENCE,23,1,2,-122.433,37.784,2,2
VIOLENCE,23,1,2,-122.43,37.767,2,2
VIOLENCE,23,1,2,-122.429,37.768,1,1
VIOLENCE,23,1,2,-122.425,37.729,1,1
VIOLENCE,23,1,2,-122.423,37.779,1,1
VIOLENCE,23,1,2,-122.422,37.727,1,1
VIOLENCE,23,1,2,-122.421,37.759,2,2
VIOLENCE,23,1,2,-122.421,37.761,1,1
VIOLENCE,23,1,2,-122.42,37.789,1,1
VIOLENCE,23,1,2,-122.419,37.775,1,1
VIOLENCE,23,1,2,-122.418,37.791,1,1
VIOLENCE,23,1,2,-122.417,37.786,1,1
VIOLENCE,23,1,2,-122.416,37.733,1,1
VIOLENCE,23,1,2,-122.416,37.739,1,1
VIOLENCE,23,1,2,-122.412,37.785,1,1
VIOLENCE,23,1,2,-122.412,37.787,2,2
VIOLENCE,23,1,2,-122.412,37.788,1,1
VIOLENCE,23,1,2,-122.411,37.78,1,1
VIOLENCE,23,1,2,-122.411,37.786,1,1
VIOLENCE,23,1,2,-122.41,37.783,1,1
VIOLENCE,23,1,2,-122.409,37.781,2,2
VIOLENCE,23,1,2,-122.407,37.783,1,1
VIOLENCE,23,1,2,-122.406,37.718,1,1
VIOLENCE,23,1,2,-122.403,37.775,1,1
VIOLENCE,23,1,2,-122.402,37.791,2,2
VIOLENCE,23,1,2,-122.4,37.766,2,2
VIOLENCE,23,1,2,-122.399,37.787,1,1
VIOLENCE,23,2,0,-122.477,37.749,2,2
VIOLENCE,23,2,0,-122.471,37.75,2,2
VIOLENCE,23,2,0,-122.468,37.728,1,1
VIOLENCE,23,2,0,-122.458,37.781,1,1
VIOLENCE,23,2,0,-122.434,37.775,1,1
VIOLENCE,23,2,0,-122.434,37.788,1,1
VIOLENCE,23,2,0,-122.422,37.796,1,1
VIOLENCE,23,2,0,-122.42,37.777,1,1
VIOLENCE,23,2,0,-122.419,37.747,1,1
VIOLENCE,23,2,0,-122.415,37.776,1,1
VIOLENCE,23,2,0,-122.41,37.726,1,1
VIOLENCE,23,2,0,-122.409,37.774,1,1
VIOLENCE,23,2,1,-122.511,37.771,1,1
VIOLENCE,23,2,1,-122.478,37.727,1,1
VIOLENCE,23,2,1,-122.457,37.724,1,1
VIOLENCE,23,2,1,-122.452,37.731,1,1
VIOLENCE,23,2,1,-122.449,37.784,1,1
VIOLENCE,23,2,1,-122.446,37.776,1,1
VIOLENCE,23,2,1,-122.44,37.712,1,1
VIOLENCE,23,2,1,-122.439,37.745,1,1
VIOLENCE,23,2,1,-122.436,37.78,2,2
VIOLENCE,23,2,1,-122.433,37.781,2,2
VIOLENCE,23,2,1,-122.431,37.761,1,1
VIOLENCE,23,2,1,-122.43,37.765,2,2
VIOLENCE,23,2,1,-122.43,37.778,1,1
VIOLENCE,23,2,1,-122.419,37.755,1,1
VIOLENCE,23,2,1,-122.419,37.784,1,1
VIOLENCE,23,2,1,-122.418,37.771,1,1
VIOLENCE,23,2,1,-122.413,37.783,1,1
VIOLENCE,23,2,1,-122.41,37.775,1,1
VIOLENCE,23,2,1,-122.41,37.79,1,1
VIOLENCE,23,2,1,-122.409,37.781,1,1
VIOLENCE,23,2,1,-122.408,37.78,1,1
VIOLENCE,23,2,1,-122.407,37.756,1,1
VIOLENCE,23,2,1,-122.407,37.788,2,2
VIOLENCE,23,2,1,-122.407,37.789,1,1
VIOLENCE,23,2,1,-122.402,37.762,1,1
VIOLENCE,23,2,1,-122.393,37.758,2,2
VIOLENCE,23,2,2,-122.511,37.77,1,1
VIOLENCE,23,2,2,-122.511,37.775,2,2
VIOLENCE,23,2,2,-122.498,37.742,1,1
VIOLENCE,23,2,2,-122.478,37.779,1,1
VIOLENCE,23,2,2,-122.478,37.784,2,2
VIOLENCE,23,2,2,-122.471,37.715,1,1
VIOLENCE,23,2,2,-122.444,37.762,1,1
VIOLENCE,23,2,2,-122.439,37.715,1,1
VIOLENCE,23,2,2,-122.43,37.785,3,3
VIOLENCE,23,2,2,-122.422,37.763,2,2
VIOLENCE,23,2,2,-122.422,37.777,1,1
VIOLENCE,23,2,2,-122.421,37.79,1,1
VIOLENCE,23,2,2,-122.42,37.77,2,2
VIOLENCE,23,2,2,-122.417,37.76,1,1
VIOLENCE,23,2,2,-122.417,37.764,1,1
VIOLENCE,23,2,2,-122.416,37.777,1,1
VIOLENCE,23,2,2,-122.414,37.78,1,1
VIOLENCE,23,2,2,-122.407,37.755,1,1
VIOLENCE,23,2,2,-122.406,37.794,1,1
VIOLENCE,23,2,2,-122.403,37.775,1,1
VIOLENCE,23,2,2,-122.403,37.796,1,1
VIOLENCE,23,2,2,-122.402,37.749,1,1
VIOLENCE,23,3,0,-122.5,37.75,1,1
VIOLENCE,23,3,0,-122.461,37.763,1,1
VIOLENCE,23,3,0,-122.458,37.763,1,1
VIOLENCE,23,3,0,-122.445,37.797,1,1
VIOLENCE,23,3,0,-122.439,37.773,1,1
VIOLENCE,23,3,0,-122.439,37.796,1,1
VIOLENCE,23,3,0,-122.435,37.779,1,1
VIOLENCE,23,3,0,-122.432,37.718,3,3
VIOLENCE,23,3,0,-122.428,37.753,1,1
VIOLENCE,23,3,0,-122.426,37.735,2,2
VIOLENCE,23,3,0,-122.426,37.788,1,1
VIOLENCE,23,3,0,-122.423,37.759,1,1
VIOLENCE,23,3,0,-122.422,37.737,1,1
VIOLENCE,23,3,0,-122.421,37.762,1,1
VIOLENCE,23,3,0,-122.419,37.747,1,1
VIOLENCE,23,3,0,-122.419,37.787,2,2
VIOLENCE,23,3,0,-122.418,37.756,1,1
VIOLENCE,23,3,0,-122.418,37.77,1,1
VIOLENCE,23,3,0,-122.415,37.756,1,1
VIOLENCE,23,3,0,-122.414,37.714,3,3
VIOLENCE,23,3,0,-122.414,37.773,1,1
VIOLENCE,23,3,0,-122.412,37.77,1,1
VIOLENCE,23,3,0,-122.412,37.782,1,1
VIOLENCE,23,3,0,-122.411,37.774,1,1
VIOLENCE,23,3,0,-122.408,37.784,2,2
VIOLENCE,23,3,0,-122.407,37.756,1,1
VIOLENCE,23,3,0,-122.407,37.777,1,1
VIOLENCE,23,3,0,-122.404,37.729,1,1
VIOLENCE,23,3,0,-122.4,37.798,1,1
VIOLENCE,23,3,0,-122.399,37.736,1,1
VIOLENCE,23,3,0,-122.399,37.786,1,1
VIOLENCE,23,3,0,-122.393,37.733,1,1
VIOLENCE,23,3,0,-122.392,37.711,1,1
VIOLENCE,23,3,0,-122.392,37.777,2,2
VIOLENCE,23,3,1,-122.505,37.753,1,1
VIOLENCE,23,3,1,-122.478,37.727,1,1
VIOLENCE,23,3,1,-122.473,37.744,1,1
VIOLENCE,23,3,1,-122.47,37.781,3,3
VIOLENCE,23,3,1,-122.467,37.729,1,1
VIOLENCE,23,3,1,-122.466,37.763,1,1
VIOLENCE,23,3,1,-122.461,37.767,1,1
VIOLENCE,23,3,1,-122.457,37.765,1,1
VIOLENCE,23,3,1,-122.442,37.71,1,1
VIOLENCE,23,3,1,-122.435,37.762,2,2
VIOLENCE,23,3,1,-122.433,37.737,2,2
VIOLENCE,23,3,1,-122.432,37.78,1,1
VIOLENCE,23,3,1,-122.431,37.776,1,1
VIOLENCE,23,3,1,-122.431,37.78,1,1
VIOLENCE,23,3,1,-122.43,37.756,1,1
VIOLENCE,23,3,1,-122.425,37.736,1,1
VIOLENCE,23,3,1,-122.424,37.73,1,1
VIOLENCE,23,3,1,-122.424,37.763,1,1
VIOLENCE,23,3,1,-122.422,37.78,1,1
VIOLENCE,23,3,1,-122.42,37.769,1,1
VIOLENCE,23,3,1,-122.419,37.783,1,1
VIOLENCE,23,3,1,-122.418,37.752,1,1
VIOLENCE,23,3,1,-122.418,37.776,1,1
VIOLENCE,23,3,1,-122.417,37.753,2,2
VIOLENCE,23,3,1,-122.417,37.775,1,1
VIOLENCE,23,3,1,-122.414,37.78,2,2
VIOLENCE,23,3,1,-122.414,37.785,2,2
VIOLENCE,23,3,1,-122.412,37.732,2,2
VIOLENCE,23,3,1,-122.412,37.776,1,1
VIOLENCE,23,3,1,-122.411,37.794,1,1
VIOLENCE,23,3,1,-122.409,37.713,1,1
VIOLENCE,23,3,1,-122.408,37.784,2,2
VIOLENCE,23,3,1,-122.408,37.788,1,1
VIOLENCE,23,3,1,-122.407,37.759,1,1
VIOLENCE,23,3,1,-122.406,37.753,1,1
VIOLENCE,23,3,1,-122.406,37.779,1,1
VIOLENCE,23,3,1,-122.406,37.792,1,1
VIOLENCE,23,3,1,-122.405,37.743,1,1
VIOLENCE,23,3,1,-122.405,37.748,1,1
VIOLENCE,23,3,1,-122.402,37.775,1,1
VIOLENCE,23,3,1,-122.4,37.776,1,1
VIOLENCE,23,3,1,-122.396,37.754,1,1
VIOLENCE,23,3,1,-122.396,37.757,2,2
VIOLENCE,23,3,1,-122.395,37.786,1,1
VIOLENCE,23,3,2,-122.502,37.737,1,1
VIOLENCE,23,3,2,-122.485,37.724,1,1
VIOLENCE,23,3,2,-122.476,37.729,1,1
VIOLENCE,23,3,2,-122.463,37.714,1,1
VIOLENCE,23,3,2,-122.458,37.763,2,2
VIOLENCE,23,3,2,-122.452,37.721,1,1
VIOLENCE,23,3,2,-122.452,37.765,1,1
VIOLENCE,23,3,2,-122.442,37.718,1,1
VIOLENCE,23,3,2,-122.436,37.725,1,1
VIOLENCE,23,3,2,-122.436,37.756,1,1
VIOLENCE,23,3,2,-122.434,37.788,2,2
VIOLENCE,23,3,2,-122.434,37.796,1,1
VIOLENCE,23,3,2,-122.433,37.727,2,2
VIOLENCE,23,3,2,-122.426,37.79,1,1
VIOLENCE,23,3,2,-122.424,37.787,1,1
VIOLENCE,23,3,2,-122.423,37.744,2,2
VIOLENCE,23,3,2,-122.423,37.758,1,1
VIOLENCE,23,3,2,-122.421,37.712,1,1
VIOLENCE,23,3,2,-122.418,37.785,1,1
VIOLENCE,23,3,2,-122.416,37.782,1,1
VIOLENCE,23,3,2,-122.415,37.774,1,1
VIOLENCE,23,3,2,-122.414,37.765,1,1
VIOLENCE,23,3,2,-122.414,37.785,1,1
VIOLENCE,23,3,2,-122.413,37.763,1,1
VIOLENCE,23,3,2,-122.413,37.774,1,1
VIOLENCE,23,3,2,-122.412,37.77,1,1
VIOLENCE,23,3,2,-122.412,37.784,1,1
VIOLENCE,23,3,2,-122.411,37.758,5,5
VIOLENCE,23,3,2,-122.41,37.766,1,1
VIOLENCE,23,3,2,-122.41,37.777,1,1
VIOLENCE,23,3,2,-122.408,37.786,1,1
VIOLENCE,23,3,2,-122.407,37.765,1,1
VIOLENCE,23,3,2,-122.407,37.788,1,1
VIOLENCE,23,3,2,-122.407,37.795,2,2
VIOLENCE,23,3,2,-122.406,37.714,1,1
VIOLENCE,23,3,2,-122.406,37.742,1,1
VIOLENCE,23,3,2,-122.406,37.787,1,1
VIOLENCE,23,3,2,-122.404,37.787,2,2
VIOLENCE,23,3,2,-122.403,37.775,1,1
VIOLENCE,23,3,2,-122.402,37.793,1,1
VIOLENCE,23,3,2,-122.4,37.785,1,1
VIOLENCE,23,3,2,-122.398,37.772,1,1
VIOLENCE,23,3,2,-122.393,37.779,1,1
VIOLENCE,23,3,2,-122.392,37.734,1,1
VIOLENCE,23,3,2,-122.391,37.735,1,1
VIOLENCE,23,4,0,-122.5,37.738,1,1
VIOLENCE,23,4,0,-122.488,37.781,1,1
VIOLENCE,23,4,0,-122.453,37.75,1,1
VIOLENCE,23,4,0,-122.42,37.771,1,1
VIOLENCE,23,4,0,-122.417,37.78,1,1
VIOLENCE,23,4,0,-122.416,37.732,1,1
VIOLENCE,23,4,0,-122.414,37.774,1,1
VIOLENCE,23,4,0,-122.414,37.788,1,1
VIOLENCE,23,4,0,-122.408,37.799,1,1
VIOLENCE,23,4,0,-122.403,37.775,1,1
VIOLENCE,23,4,0,-122.401,37.734,1,1
VIOLENCE,23,4,0,-122.396,37.748,1,1
VIOLENCE,23,4,1,-122.461,37.739,1,1
VIOLENCE,23,4,1,-122.45,37.722,1,1
VIOLENCE,23,4,1,-122.443,37.769,1,1
VIOLENCE,23,4,1,-122.432,37.78,1,1
VIOLENCE,23,4,1,-122.431,37.767,1,1
VIOLENCE,23,4,1,-122.43,37.733,2,2
